"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"08-dynamics-trajectory-ER"
"06/17/2026 17:45:00:344 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","recovery-distribution","power-law-lambda","lognormal-sigma","max-ticks","infection-prob","[step]","bs-out-prev-grp","bs-out-prev-mf","bs-out-count-S","bs-out-count-I","bs-out-mean-degree"
"126","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","4","0.0015","0.0026502095806766575","1997","3","5.979"
"126","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","5","0.0015","0.002689097585436827","1997","3","5.979"
"126","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","6","0.0015","0.0027285337067530844","1997","3","5.979"
"126","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","7","5.0E-4","0.0027685250053435476","1999","1","5.979"
"126","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","8","0","0.002809078613229092","2000","0","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","0","0.0025","0.0025","1995","5","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","1","0.003","0.002536764725","1994","6","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","2","0.0035","0.0025740500336020834","1993","7","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","3","0.005","0.0026118627029165916","1990","10","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","4","0.0025","0.0026502095806766575","1995","5","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","5","0.0015","0.002689097585436827","1997","3","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","6","0.0015","0.0027285337067530844","1997","3","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","7","0.001","0.0027685250053435476","1998","2","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","8","0.001","0.002809078613229092","1998","2","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","9","0.0015","0.0028502017338531385","1997","3","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","10","0.0015","0.0028919016421798277","1997","3","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","11","0.0015","0.0029341856847697814","1997","3","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","12","0.001","0.0029770612798326454","1998","2","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","13","0.001","0.0030205359172555775","1998","2","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","14","0.0015","0.0030646171586068403","1997","3","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","15","0.0015","0.0031093126371136326","1997","3","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","16","0.001","0.0031546300576132816","1998","2","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","17","0.001","0.0032005771964768977","1998","2","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","18","0.0015","0.0032471619015045795","1997","3","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","19","0.001","0.003294392091791239","1998","2","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","20","0.0015","0.003342275757562098","1997","3","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","21","0.001","0.003390820959976897","1998","2","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","22","0.001","0.003440035830901827","1998","2","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","23","5.0E-4","0.003489928572648198","1999","1","5.979"
"127","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","24","0","0.0035405074576768253","2000","0","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","0","0.0025","0.0025","1995","5","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","1","0.0035","0.002536764725","1993","7","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","2","0.0055","0.0025740500336020834","1989","11","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","3","0.006","0.0026118627029165916","1988","12","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","4","0.0065","0.0026502095806766575","1987","13","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","5","0.005","0.002689097585436827","1990","10","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","6","0.004","0.0027285337067530844","1992","8","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","7","0.002","0.0027685250053435476","1996","4","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","8","0.0015","0.002809078613229092","1997","3","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","0","0.0025","0.0025","1995","5","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","9","0.0015","0.0028502017338531385","1997","3","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","1","0.0025","0.002536764725","1995","5","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","10","5.0E-4","0.0028919016421798277","1999","1","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","2","0.003","0.0025740500336020834","1994","6","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","11","5.0E-4","0.0029341856847697814","1999","1","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","3","0.003","0.0026118627029165916","1994","6","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","12","0.001","0.0029770612798326454","1998","2","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","4","0.0025","0.0026502095806766575","1995","5","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","13","0.0015","0.0030205359172555775","1997","3","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","5","0.0035","0.002689097585436827","1993","7","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","6","0.004","0.0027285337067530844","1992","8","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","14","0.002","0.0030646171586068403","1996","4","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","15","0.0015","0.0031093126371136326","1997","3","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","7","0.003","0.0027685250053435476","1994","6","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","8","0.003","0.002809078613229092","1994","6","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","16","0.001","0.0031546300576132816","1998","2","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","9","0.004","0.0028502017338531385","1992","8","5.979"
"128","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","17","0","0.0032005771964768977","2000","0","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","10","0.003","0.0028919016421798277","1994","6","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","11","0.0025","0.0029341856847697814","1995","5","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","12","0.002","0.0029770612798326454","1996","4","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","13","0.0015","0.0030205359172555775","1997","3","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","14","0.001","0.0030646171586068403","1998","2","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","15","0.0015","0.0031093126371136326","1997","3","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","16","0.0015","0.0031546300576132816","1997","3","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","17","0.0015","0.0032005771964768977","1997","3","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","18","0.0015","0.0032471619015045795","1997","3","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","19","0.001","0.003294392091791239","1998","2","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","20","5.0E-4","0.003342275757562098","1999","1","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","21","5.0E-4","0.003390820959976897","1999","1","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","22","5.0E-4","0.003440035830901827","1999","1","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","23","5.0E-4","0.003489928572648198","1999","1","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","24","0.001","0.0035405074576768253","1998","2","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","25","0.001","0.0035917808282671035","1998","2","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","26","0.001","0.003643757096149729","1998","2","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","27","5.0E-4","0.0036964447421020015","1999","1","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","28","5.0E-4","0.00374985231550464","1999","1","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","29","5.0E-4","0.0038039884338590094","1999","1","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","30","0.001","0.003858861782263662","1998","2","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","31","0.001","0.003914481112849069","1998","2","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","32","0.001","0.003970855244169405","1998","2","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","33","5.0E-4","0.004027993060550247","1999","1","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","34","5.0E-4","0.004085903511391014","1999","1","5.979"
"129","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","35","0","0.004144595610420982","2000","0","5.979"
"130","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","0","0.0025","0.0025","1995","5","5.979"
"130","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","1","0.003","0.002536764725","1994","6","5.979"
"130","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","2","0.003","0.0025740500336020834","1994","6","5.979"
"130","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","3","0.003","0.0026118627029165916","1994","6","5.979"
"130","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","4","0.001","0.0026502095806766575","1998","2","5.979"
"130","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","5","5.0E-4","0.002689097585436827","1999","1","5.979"
"130","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","6","5.0E-4","0.0027285337067530844","1999","1","5.979"
"130","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","7","0","0.0027685250053435476","2000","0","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","0","0.0025","0.0025","1995","5","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","1","0.0025","0.002536764725","1995","5","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","2","0.0025","0.0025740500336020834","1995","5","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","3","0.0025","0.0026118627029165916","1995","5","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","4","0.001","0.0026502095806766575","1998","2","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","5","0.001","0.002689097585436827","1998","2","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","6","0.001","0.0027285337067530844","1998","2","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","7","0.0015","0.0027685250053435476","1997","3","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","8","0.002","0.002809078613229092","1996","4","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","9","0.0015","0.0028502017338531385","1997","3","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","10","0.0015","0.0028919016421798277","1997","3","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","11","0.0015","0.0029341856847697814","1997","3","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","12","0.0025","0.0029770612798326454","1995","5","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","13","0.0025","0.0030205359172555775","1995","5","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","14","0.0025","0.0030646171586068403","1995","5","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","15","0.0025","0.0031093126371136326","1995","5","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","16","0.0035","0.0031546300576132816","1993","7","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","17","0.0035","0.0032005771964768977","1993","7","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","18","0.003","0.0032471619015045795","1994","6","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","19","0.003","0.003294392091791239","1994","6","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","20","0.003","0.003342275757562098","1994","6","5.979"
"132","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","0","0.0025","0.0025","1995","5","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","21","0.0035","0.003390820959976897","1993","7","5.979"
"132","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","1","0.0035","0.002536764725","1993","7","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","22","0.0045","0.003440035830901827","1991","9","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","23","0.0045","0.003489928572648198","1991","9","5.979"
"132","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","2","0.0045","0.0025740500336020834","1991","9","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","24","0.005","0.0035405074576768253","1990","10","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","25","0.004","0.0035917808282671035","1992","8","5.979"
"132","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","3","0.0045","0.0026118627029165916","1991","9","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","26","0.004","0.003643757096149729","1992","8","5.979"
"132","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","4","0.0025","0.0026502095806766575","1995","5","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","27","0.005","0.0036964447421020015","1990","10","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","28","0.004","0.00374985231550464","1992","8","5.979"
"132","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","5","0.002","0.002689097585436827","1996","4","5.979"
"132","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","6","0.0015","0.0027285337067530844","1997","3","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","29","0.004","0.0038039884338590094","1992","8","5.979"
"132","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","7","0.001","0.0027685250053435476","1998","2","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","30","0.0035","0.003858861782263662","1993","7","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","31","0.0035","0.003914481112849069","1993","7","5.979"
"132","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","8","0.001","0.002809078613229092","1998","2","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","32","0.004","0.003970855244169405","1992","8","5.979"
"132","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","9","0.001","0.0028502017338531385","1998","2","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","33","0.003","0.004027993060550247","1994","6","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","34","0.004","0.004085903511391014","1992","8","5.979"
"132","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","10","5.0E-4","0.0028919016421798277","1999","1","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","35","0.003","0.004144595610420982","1994","6","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","36","0.004","0.00420407843490769","1992","8","5.979"
"132","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","11","5.0E-4","0.0029341856847697814","1999","1","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","37","0.004","0.00426436112481653","1992","8","5.979"
"132","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","12","0","0.0029770612798326454","2000","0","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","38","0.0025","0.004325452881920325","1995","5","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","39","0.001","0.004387362968857668","1998","2","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","40","5.0E-4","0.004450100708138794","1999","1","5.979"
"131","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","41","0","0.004513675481097758","2000","0","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","0","0.0025","0.0025","1995","5","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","1","0.0035","0.002536764725","1993","7","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","2","0.0045","0.0025740500336020834","1991","9","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","3","0.0045","0.0026118627029165916","1991","9","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","4","0.005","0.0026502095806766575","1990","10","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","5","0.0045","0.002689097585436827","1991","9","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","6","0.004","0.0027285337067530844","1992","8","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","7","0.0035","0.0027685250053435476","1993","7","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","8","0.004","0.002809078613229092","1992","8","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","9","0.003","0.0028502017338531385","1994","6","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","10","0.0025","0.0028919016421798277","1995","5","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","11","0.0035","0.0029341856847697814","1993","7","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","12","0.0035","0.0029770612798326454","1993","7","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","13","0.003","0.0030205359172555775","1994","6","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","14","0.002","0.0030646171586068403","1996","4","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","15","0.0025","0.0031093126371136326","1995","5","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","16","0.001","0.0031546300576132816","1998","2","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","17","0.001","0.0032005771964768977","1998","2","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","18","5.0E-4","0.0032471619015045795","1999","1","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","19","5.0E-4","0.003294392091791239","1999","1","5.979"
"133","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","20","0","0.003342275757562098","2000","0","5.979"
"134","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","power law (Tang)","4.24","1","10000","0.036","0","0.0025","0.0025","1995","5","5.979"
