"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"06-baseline-ER-power-law-Tang"
"06/17/2026 16:24:51:169 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","power-law-lambda","max-ticks","infection-prob","[step]","bs-out-extinct","bs-out-final-tick","bs-out-late-mean-prevalence","bs-out-tau-sim","bs-out-mean-degree"
"170","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","32","1","32","0.0020781250000000005","0.16","5.979"
"172","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","14","1","14","0.002035714285714286","0.16","5.979"
"174","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","17","1","17","0.0012647058823529414","0.16","5.979"
"173","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","84","1","84","0.006357142857142851","0.16","5.979"
"175","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","8","1","8","0.0021874999999999998","0.16","5.979"
"176","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","8","1","8","0.001625","0.16","5.979"
"177","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","17","1","17","0.002470588235294118","0.16","5.979"
"178","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","21","1","21","0.0021428571428571434","0.16","5.979"
"179","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","27","1","27","0.0037037037037037043","0.16","5.979"
"181","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","39","1","39","0.0020897435897435906","0.16","5.979"
"180","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","60","1","60","0.0025833333333333346","0.16","5.979"
"182","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","22","1","22","0.004522727272727273","0.16","5.979"
"183","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","17","1","17","0.0017647058823529415","0.16","5.979"
"184","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","13","1","13","0.0015","0.16","5.979"
"185","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","13","1","13","0.002000000000000001","0.16","5.979"
"186","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","12","1","12","0.0023333333333333335","0.16","5.979"
"189","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","7","1","7","0.0019285714285714284","0.16","5.979"
"188","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","34","1","34","0.0030588235294117657","0.16","5.979"
"187","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","36","1","36","0.0024027777777777793","0.16","5.979"
"190","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","26","1","26","0.0012500000000000007","0.16","5.979"
"191","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","15","1","15","0.002266666666666667","0.16","5.979"
"192","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.032","15","1","15","0.004266666666666667","0.16","5.979"
"193","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","26","1","26","0.003230769230769231","0.17","5.979"
"195","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","19","1","19","0.0018947368421052637","0.17","5.979"
"194","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","88","1","88","0.003426136363636366","0.17","5.979"
"196","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","19","1","19","0.0019473684210526319","0.17","5.979"
"197","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","30","1","30","0.0018500000000000007","0.17","5.979"
"198","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","23","1","23","0.0017608695652173917","0.17","5.979"
"200","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","21","1","21","0.0024523809523809533","0.17","5.979"
"199","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","11","1","11","0.0020909090909090908","0.17","5.979"
"201","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","14","1","14","0.0027142857142857142","0.17","5.979"
"202","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","13","1","13","0.0016153846153846158","0.17","5.979"
"203","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","19","1","19","0.00236842105263158","0.17","5.979"
"204","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","8","1","8","0.00175","0.17","5.979"
"205","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","16","1","16","0.0024062500000000004","0.17","5.979"
"206","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","38","1","38","0.0029868421052631593","0.17","5.979"
"207","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","26","1","26","0.002903846153846155","0.17","5.979"
"208","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","61","1","61","0.004385245901639348","0.17","5.979"
"209","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","21","1","21","0.0019523809523809528","0.17","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","25","1","25","0.004080000000000001","0.17","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","19","1","19","0.002263157894736843","0.17","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","35","1","35","0.003957142857142859","0.17","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","28","1","28","0.001910714285714286","0.17","5.979"
"214","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","41","1","41","0.002695121951219513","0.17","5.979"
"215","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","26","1","26","0.0017500000000000003","0.17","5.979"
"216","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.034","36","1","36","0.0023472222222222236","0.17","5.979"
"217","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","25","1","25","0.002380000000000001","0.18","5.979"
"219","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","10","1","10","0.0014000000000000002","0.18","5.979"
"218","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","46","1","46","0.002804347826086957","0.18","5.979"
"220","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","23","1","23","0.0014782608695652181","0.18","5.979"
"221","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","15","1","15","0.0026000000000000003","0.18","5.979"
"222","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","23","1","23","0.004521739130434784","0.18","5.979"
"223","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","18","1","18","0.0018333333333333335","0.18","5.979"
"224","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","26","1","26","0.0032307692307692315","0.18","5.979"
"225","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","11","1","11","0.001590909090909091","0.18","5.979"
"227","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","29","1","29","0.0021034482758620697","0.18","5.979"
"226","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","105","1","105","0.002866666666666669","0.18","5.979"
"228","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","7","1","7","0.001857142857142857","0.18","5.979"
"229","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","31","1","31","0.003806451612903227","0.18","5.979"
"230","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","11","1","11","0.0014545454545454549","0.18","5.979"
"231","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","10","1","10","0.0019500000000000003","0.18","5.979"
"232","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","12","1","12","0.0017083333333333336","0.18","5.979"
"234","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","23","1","23","0.0015434782608695658","0.18","5.979"
"233","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","37","1","37","0.004500000000000001","0.18","5.979"
"235","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","18","1","18","0.0016666666666666674","0.18","5.979"
"237","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","14","1","14","0.0017142857142857144","0.18","5.979"
"236","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","71","1","71","0.0026619718309859176","0.18","5.979"
"238","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","15","1","15","0.0018000000000000006","0.18","5.979"
"240","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","23","1","23","0.0013913043478260875","0.18","5.979"
"239","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.036","40","1","40","0.0024500000000000017","0.18","5.979"
"241","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","67","1","67","0.004365671641791047","0.19","5.979"
"242","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","24","1","24","0.003250000000000001","0.19","5.979"
"243","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","32","1","32","0.0010468750000000005","0.19","5.979"
"244","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","14","1","14","0.0027142857142857147","0.19","5.979"
"246","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","23","1","23","0.0019565217391304354","0.19","5.979"
"245","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","121","1","121","0.00404132231404959","0.19","5.979"
"248","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","63","1","63","0.00654761904761905","0.19","5.979"
"249","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","12","1","12","0.002166666666666667","0.19","5.979"
"247","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","132","1","132","0.0065757575757575655","0.19","5.979"
"250","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","46","1","46","0.001782608695652175","0.19","5.979"
"251","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","21","1","21","0.0017142857142857144","0.19","5.979"
"252","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","38","1","38","0.0014078947368421058","0.19","5.979"
"254","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","31","1","31","0.003483870967741937","0.19","5.979"
"253","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","84","1","84","0.007130952380952379","0.19","5.979"
"255","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","112","1","112","0.005776785714285712","0.19","5.979"
"256","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","53","1","53","0.003424528301886795","0.19","5.979"
"257","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","27","1","27","0.0012407407407407413","0.19","5.979"
"259","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","31","1","31","0.003758064516129033","0.19","5.979"
"258","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","53","1","53","0.004028301886792455","0.19","5.979"
"260","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","41","1","41","0.0012560975609756104","0.19","5.979"
"261","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","36","1","36","0.0020416666666666678","0.19","5.979"
"262","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","6","1","6","0.0025","0.19","5.979"
"263","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","11","1","11","0.0018181818181818186","0.19","5.979"
"266","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","29","1","29","0.003206896551724139","0.2","5.979"
"267","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","66","1","66","0.0028106060606060625","0.2","5.979"
"264","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.038","164","1","164","0.00947256097560975","0.19","5.979"
"265","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","197","1","197","0.007157360406091353","0.2","5.979"
"269","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","13","1","13","0.0014615384615384618","0.2","5.979"
"268","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","44","1","44","0.002545454545454546","0.2","5.979"
"270","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","6","1","6","0.0018333333333333333","0.2","5.979"
"272","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","16","1","16","0.0023125000000000003","0.2","5.979"
"273","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","46","1","46","0.003641304347826089","0.2","5.979"
"271","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","115","1","115","0.005582608695652171","0.2","5.979"
"274","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","51","1","51","0.005921568627450982","0.2","5.979"
"275","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","173","1","173","0.008904624277456634","0.2","5.979"
"277","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","11","1","11","0.0016363636363636365","0.2","5.979"
"278","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","43","1","43","0.002825581395348839","0.2","5.979"
"279","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","35","1","35","0.004142857142857145","0.2","5.979"
"280","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","104","1","104","0.008389423076923067","0.2","5.979"
"281","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","38","1","38","0.002789473684210528","0.2","5.979"
"282","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","19","1","19","0.002631578947368421","0.2","5.979"
"276","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","747","1","747","0.019652499999999996","0.2","5.979"
"284","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","154","1","154","0.007922077922077912","0.2","5.979"
"285","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","25","1","25","0.0032","0.2","5.979"
"286","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","31","1","31","0.0020161290322580658","0.2","5.979"
"287","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","61","1","61","0.0029016393442622967","0.2","5.979"
"283","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","528","1","528","0.013599999999999975","0.2","5.979"
"289","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","77","1","77","0.003740259740259742","0.21000000000000002","5.979"
"291","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","12","1","12","0.002041666666666667","0.21000000000000002","5.979"
"288","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.04","127","1","127","0.002826771653543309","0.2","5.979"
"295","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","11","1","11","0.002","0.21000000000000002","5.979"
"294","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","18","1","18","0.0021666666666666666","0.21000000000000002","5.979"
"298","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","22","1","22","0.0030227272727272737","0.21000000000000002","5.979"
"297","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","104","1","104","0.004052884615384619","0.21000000000000002","5.979"
"299","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","37","1","37","0.0038783783783783794","0.21000000000000002","5.979"
"300","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","8","1","8","0.0019375","0.21000000000000002","5.979"
"290","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","1557","1","1557","0.0312275","0.21000000000000002","5.979"
"302","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","9","1","9","0.0018333333333333335","0.21000000000000002","5.979"
"301","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","272","1","272","0.019437499999999993","0.21000000000000002","5.979"
"296","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","1543","1","1543","0.023237500000000005","0.21000000000000002","5.979"
"303","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","315","1","315","0.019064999999999995","0.21000000000000002","5.979"
"304","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","308","1","308","0.014554999999999995","0.21000000000000002","5.979"
"306","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","64","1","64","0.010718749999999994","0.21000000000000002","5.979"
"293","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","2234","1","2234","0.01510499999999998","0.21000000000000002","5.979"
"309","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.042","18","1","18","0.0030555555555555566","0.21000000000000002","5.979"
