"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"07-baseline-ER-lognormal-Tang"
"06/17/2026 17:16:22:190 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","lognormal-sigma","max-ticks","infection-prob","[step]","bs-out-extinct","bs-out-final-tick","bs-out-late-mean-prevalence","bs-out-tau-sim","bs-out-mean-degree"
"760","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.04","14","1","14","0.0013214285714285717","0.2","6.083"
"758","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.04","99","1","99","0.0016363636363636376","0.2","6.083"
"762","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.04","26","1","26","0.001480769230769231","0.2","6.083"
"763","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.04","106","1","106","0.0019433962264150959","0.2","6.083"
"765","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.04","17","1","17","0.0012647058823529412","0.2","6.083"
"764","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.04","54","1","54","0.0010925925925925934","0.2","6.083"
"766","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.04","67","1","67","0.0016417910447761202","0.2","6.083"
"761","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.04","378","1","378","0.007327499999999984","0.2","6.083"
"767","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.04","145","1","145","0.005824137931034467","0.2","6.083"
"769","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","56","1","56","0.0022857142857142868","0.21000000000000002","6.083"
"771","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","9","1","9","0.0016666666666666666","0.21000000000000002","6.083"
"768","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.04","142","1","142","0.0031232394366197207","0.2","6.083"
"772","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","95","1","95","0.002900000000000002","0.21000000000000002","6.083"
"770","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","171","1","171","0.005979532163742676","0.21000000000000002","6.083"
"774","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","9","1","9","0.0011111111111111113","0.21000000000000002","6.083"
"775","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","24","1","24","0.0015416666666666675","0.21000000000000002","6.083"
"776","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","25","1","25","0.0016600000000000005","0.21000000000000002","6.083"
"773","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","198","1","198","0.010590909090909081","0.21000000000000002","6.083"
"778","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","3","1","3","3.333333333333333E-4","0.21000000000000002","6.083"
"777","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","171","1","171","0.0033245614035087656","0.21000000000000002","6.083"
"779","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","14","1","14","7.85714285714286E-4","0.21000000000000002","6.083"
"782","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","7","1","7","0.001142857142857143","0.21000000000000002","6.083"
"781","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","40","1","40","0.0022375000000000008","0.21000000000000002","6.083"
"783","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","20","1","20","0.0015000000000000007","0.21000000000000002","6.083"
"785","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","12","1","12","0.0010000000000000002","0.21000000000000002","6.083"
"786","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","13","1","13","0.001230769230769231","0.21000000000000002","6.083"
"787","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","13","1","13","0.0015769230769230769","0.21000000000000002","6.083"
"788","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","32","1","32","0.0014062500000000004","0.21000000000000002","6.083"
"789","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","13","1","13","0.0016923076923076922","0.21000000000000002","6.083"
"780","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","758","1","758","0.009297499999999983","0.21000000000000002","6.083"
"791","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","5","1","5","0.0011","0.21000000000000002","6.083"
"792","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","19","1","19","0.001421052631578948","0.21000000000000002","6.083"
"784","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","631","1","631","0.010689999999999988","0.21000000000000002","6.083"
"790","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.042","230","1","230","0.005757499999999987","0.21000000000000002","6.083"
"793","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","12","1","12","0.0017083333333333336","0.21999999999999997","6.083"
"795","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","10","1","10","0.00125","0.21999999999999997","6.083"
"797","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","14","1","14","0.0011785714285714286","0.21999999999999997","6.083"
"796","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","12","1","12","9.583333333333336E-4","0.21999999999999997","6.083"
"798","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","24","1","24","0.0013125000000000005","0.21999999999999997","6.083"
"799","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","14","1","14","0.0013928571428571432","0.21999999999999997","6.083"
"800","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","28","1","28","0.0014642857142857146","0.21999999999999997","6.083"
"801","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","214","1","214","0.00620749999999999","0.21999999999999997","6.083"
"804","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","15","1","15","0.002166666666666666","0.21999999999999997","6.083"
"803","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","155","1","155","0.004332258064516123","0.21999999999999997","6.083"
"807","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","13","1","13","0.001076923076923077","0.21999999999999997","6.083"
"808","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","4","1","4","7.5E-4","0.21999999999999997","6.083"
"806","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","266","1","266","0.007857499999999991","0.21999999999999997","6.083"
"794","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","8514","1","8514","0.012644999999999983","0.21999999999999997","6.083"
"812","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","28","1","28","0.0018750000000000006","0.21999999999999997","6.083"
"813","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","46","1","46","0.0031956521739130443","0.21999999999999997","6.083"
"802","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","10000","0","10000","0.05805500000000001","0.21999999999999997","6.083"
"810","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","10000","0","10000","0.05272250000000001","0.21999999999999997","6.083"
"805","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","10000","0","10000","0.05097999999999999","0.21999999999999997","6.083"
"817","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","9","1","9","8.888888888888889E-4","0.22999999999999998","6.083"
"816","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","16","1","16","8.750000000000001E-4","0.21999999999999997","6.083"
"809","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","10000","0","10000","0.06341999999999999","0.21999999999999997","6.083"
"811","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","10000","0","10000","0.06148500000000001","0.21999999999999997","6.083"
"818","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","19","1","19","8.157894736842108E-4","0.22999999999999998","6.083"
"819","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","266","1","266","0.0030674999999999934","0.22999999999999998","6.083"
"820","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","6","1","6","0.0014999999999999998","0.22999999999999998","6.083"
"824","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","24","1","24","0.0015624999999999999","0.22999999999999998","6.083"
"823","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","23","1","23","8.47826086956522E-4","0.22999999999999998","6.083"
"825","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","20","1","20","0.0011000000000000003","0.22999999999999998","6.083"
"826","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","55","1","55","0.0017272727272727283","0.22999999999999998","6.083"
"814","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","3180","1","3180","0.006222499999999987","0.21999999999999997","6.083"
"829","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","18","1","18","0.0017777777777777783","0.22999999999999998","6.083"
"815","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.044","3430","1","3430","0.006044999999999988","0.21999999999999997","6.083"
"831","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","134","1","134","0.003932835820895518","0.22999999999999998","6.083"
"832","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","17","1","17","0.0015588235294117653","0.22999999999999998","6.083"
"833","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","27","1","27","0.00325925925925926","0.22999999999999998","6.083"
"822","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","10000","0","10000","0.11161249999999999","0.22999999999999998","6.083"
"828","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","10000","0","10000","0.087005","0.22999999999999998","6.083"
"821","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","10000","0","10000","0.08739749999999999","0.22999999999999998","6.083"
"835","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","7","1","7","5.0E-4","0.22999999999999998","6.083"
"836","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","16","1","16","0.0013437500000000003","0.22999999999999998","6.083"
"837","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","125","1","125","0.002680000000000002","0.22999999999999998","6.083"
"838","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","24","1","24","0.0013125000000000005","0.22999999999999998","6.083"
"827","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","10000","0","10000","0.08441999999999995","0.22999999999999998","6.083"
"840","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","6","1","6","8.333333333333335E-4","0.22999999999999998","6.083"
"842","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","6","1","6","5.0E-4","0.24","6.083"
"843","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","19","1","19","0.0019736842105263163","0.24","6.083"
"844","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","76","1","76","0.005368421052631582","0.24","6.083"
"846","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","52","1","52","0.001615384615384616","0.24","6.083"
"830","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","10000","0","10000","0.07612999999999995","0.22999999999999998","6.083"
"847","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","16","1","16","0.0019687500000000004","0.24","6.083"
"848","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","9","1","9","0.001166666666666667","0.24","6.083"
"850","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","24","1","24","0.0018125000000000005","0.24","6.083"
"834","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","10000","0","10000","0.07987249999999997","0.22999999999999998","6.083"
"851","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","31","1","31","0.0014677419354838718","0.24","6.083"
"839","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.046","10000","0","10000","0.09212000000000009","0.22999999999999998","6.083"
"841","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.15057999999999996","0.24","6.083"
"845","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.14128250000000003","0.24","6.083"
"855","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","10","1","10","0.0013000000000000004","0.24","6.083"
"852","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.1335175000000001","0.24","6.083"
"856","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","24","1","24","0.0015000000000000005","0.24","6.083"
"858","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","42","1","42","0.0011428571428571434","0.24","6.083"
"859","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","36","1","36","0.0010416666666666673","0.24","6.083"
"849","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.12115000000000005","0.24","6.083"
"860","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","14","1","14","0.0014642857142857146","0.24","6.083"
"861","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","26","1","26","9.230769230769234E-4","0.24","6.083"
"862","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","50","1","50","0.0016100000000000012","0.24","6.083"
"863","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","28","1","28","0.0018750000000000006","0.24","6.083"
"864","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","92","1","92","0.0014619565217391312","0.24","6.083"
"853","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.13851249999999982","0.24","6.083"
"866","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","4","1","4","0.0011250000000000001","0.25","6.083"
"868","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","4","1","4","6.25E-4","0.25","6.083"
"870","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","27","1","27","0.0020370370370370377","0.25","6.083"
"871","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","40","1","40","0.0028000000000000013","0.25","6.083"
"872","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","13","1","13","7.692307692307693E-4","0.25","6.083"
"873","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","7","1","7","0.0010714285714285715","0.25","6.083"
"874","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","19","1","19","0.001315789473684211","0.25","6.083"
"875","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","31","1","31","0.0018225806451612914","0.25","6.083"
"854","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.13048499999999996","0.24","6.083"
"857","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.11467750000000003","0.24","6.083"
"869","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.16023999999999997","0.25","6.083"
"865","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.16495499999999996","0.25","6.083"
"879","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","22","1","22","0.001113636363636364","0.25","6.083"
"880","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","15","1","15","0.0018333333333333335","0.25","6.083"
"867","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.16649999999999995","0.25","6.083"
"883","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","9","1","9","0.0010555555555555557","0.25","6.083"
"884","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","17","1","17","7.352941176470592E-4","0.25","6.083"
"876","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.14839","0.25","6.083"
"877","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.15542000000000006","0.25","6.083"
"887","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","5","1","5","0.0016","0.25","6.083"
"888","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","10","1","10","0.0015000000000000002","0.25","6.083"
"878","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.1694225000000002","0.25","6.083"
"881","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.1596","0.25","6.083"
"891","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","44","1","44","0.0017386363636363645","0.26","6.083"
"882","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.165215","0.25","6.083"
"893","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","67","1","67","0.002126865671641792","0.26","6.083"
"885","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.156115","0.25","6.083"
"894","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","32","1","32","0.0018750000000000006","0.26","6.083"
"895","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","36","1","36","0.0016250000000000006","0.26","6.083"
"896","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","8","1","8","0.0011250000000000001","0.26","6.083"
"886","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.1452174999999999","0.25","6.083"
"899","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","20","1","20","0.0011500000000000004","0.26","6.083"
"900","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","9","1","9","5.555555555555557E-4","0.26","6.083"
"901","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","17","1","17","0.0012058823529411766","0.26","6.083"
"902","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","6","1","6","5.0E-4","0.26","6.083"
"903","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","7","1","7","0.0014285714285714288","0.26","6.083"
"904","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","7","1","7","0.0014999999999999998","0.26","6.083"
"889","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.17536000000000002","0.26","6.083"
"892","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.17030749999999995","0.26","6.083"
"890","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.1718475","0.26","6.083"
"907","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","6","1","6","0.0010833333333333335","0.26","6.083"
"897","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.18212999999999993","0.26","6.083"
"898","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.1895024999999999","0.26","6.083"
"910","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","79","1","79","0.0020000000000000013","0.26","6.083"
"912","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","13","1","13","0.002192307692307692","0.26","6.083"
"913","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","17","1","17","0.00161764705882353","0.27","6.083"
"914","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","4","1","4","0.0011250000000000001","0.27","6.083"
"905","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.19635499999999995","0.26","6.083"
"916","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","8","1","8","8.125000000000001E-4","0.27","6.083"
"917","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","30","1","30","0.0010666666666666672","0.27","6.083"
"918","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","12","1","12","0.0015416666666666669","0.27","6.083"
"906","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.1784624999999999","0.26","6.083"
"920","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","9","1","9","7.777777777777781E-4","0.27","6.083"
"921","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","8","1","8","0.0011250000000000001","0.27","6.083"
"909","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.18759000000000017","0.26","6.083"
"923","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","4","1","4","0.0015","0.27","6.083"
"908","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.19153499999999984","0.26","6.083"
"925","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","7","1","7","0.0015714285714285713","0.27","6.083"
"926","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","22","1","22","9.772727272727277E-4","0.27","6.083"
"911","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.19170999999999996","0.26","6.083"
"915","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.20545750000000002","0.27","6.083"
"919","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.19567500000000002","0.27","6.083"
"922","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.21145749999999994","0.27","6.083"
"931","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","67","1","67","0.002253731343283583","0.27","6.083"
"924","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.20461999999999989","0.27","6.083"
"927","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.184165","0.27","6.083"
"928","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.20903999999999975","0.27","6.083"
"929","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.20101249999999996","0.27","6.083"
"930","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.19803","0.27","6.083"
"932","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.20685250000000008","0.27","6.083"
"938","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","4","1","4","7.5E-4","0.28","6.083"
"933","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.19980500000000018","0.27","6.083"
"934","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.19425750000000008","0.27","6.083"
"935","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.20034749999999993","0.27","6.083"
"936","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.19729249999999976","0.27","6.083"
"943","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10","1","10","9.500000000000001E-4","0.28","6.083"
"937","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.22160750000000004","0.28","6.083"
"939","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.22486249999999988","0.28","6.083"
"940","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.22960999999999981","0.28","6.083"
"947","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","2","1","2","7.5E-4","0.28","6.083"
"948","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","27","1","27","0.001370370370370371","0.28","6.083"
"941","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.23569249999999975","0.28","6.083"
"942","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.2267500000000001","0.28","6.083"
"951","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","18","1","18","0.0012222222222222226","0.28","6.083"
"944","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.23262749999999988","0.28","6.083"
"945","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.2301124999999999","0.28","6.083"
"946","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.2280924999999999","0.28","6.083"
"949","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.23780750000000006","0.28","6.083"
"956","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","46","1","46","0.0010217391304347832","0.28","6.083"
"950","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.22688000000000005","0.28","6.083"
"958","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","13","1","13","0.0022692307692307695","0.28","6.083"
"952","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.22189250000000005","0.28","6.083"
